crime_id,date_time,day_of_week,crime_type,location,area,area_type,lga,latitude,longitude,weather_condition,is_holiday,time_period
284c03d2-27d4-45b6-8d77-c5a0e222b6a6,2024-09-03 21:02:37,Tuesday,Theft,Ojota,Ojokoro,LCDA,Ifako-Ijaiye,70.0476015,-134.389038,Rainy,0,Night
716fda0a-45a8-4829-94e2-86e5ac8936bc,2025-01-27 00:02:13,Monday,Robbery,Lekki,Surulere,LGA,Surulere,75.8496745,-153.283968,Stormy,0,Morning
45ee432d-6a07-4213-b129-cec79b69554d,2024-11-16 03:45:52,Saturday,Assault,Victoria Island,Egbe-Idimu,LCDA,Alimosho,23.8205985,80.737643,Clear,0,Morning
4882d73c-1c63-45ab-ae0e-d1e8585d3f86,2023-12-05 10:49:47,Tuesday,Theft,Yaba,Iba,LCDA,Ojo,47.531915,-118.894692,Clear,0,Morning
0ba078e8-4ef4-42c1-aac9-331686e52753,2024-11-28 19:13:51,Thursday,Fraud,Lekki,Igando-Ikotun,LCDA,Alimosho,69.218262,81.258969,Cloudy,0,Evening
4d29d1ab-3455-42f7-81f7-c7ec0e0630cd,2023-12-09 07:05:40,Saturday,Burglary,Agege,Egbe-Idimu,LCDA,Alimosho,16.1027085,141.760138,Sunny,0,Morning
01fa964e-1eb7-4b56-93ff-d3a24a193501,2023-12-02 02:01:11,Saturday,Assault,Surulere,Iba,LCDA,Ojo,-53.161314,-42.819009,Stormy,0,Morning
b423ccde-8857-4117-a155-46672112507c,2024-07-11 08:16:03,Thursday,Fraud,Ikorodu,Kosofe,LGA,Kosofe,25.6030755,-85.674570,Stormy,0,Morning
5aaab32f-ce63-42b6-ab05-347fd556b37d,2023-12-16 17:54:27,Saturday,Kidnapping,Lekki,Otun-Akute,LCDA,Alimosho,44.2881505,119.962429,Clear,0,Evening
ebd14d2c-75b2-4455-84cc-3ede6fac1673,2023-08-15 23:55:03,Tuesday,Kidnapping,Ikorodu,Agboyi-Ketu,LCDA,Kosofe,16.587980,-157.289146,Stormy,0,Night
b5a1b949-6788-4209-92ca-525a6de59332,2023-08-20 11:47:50,Sunday,Murder,Ikeja,Ojo,LGA,Ojo,-5.963428,129.108346,Cloudy,0,Morning
f758dce2-0556-4aea-a7b0-32831d7c0098,2024-10-30 05:26:19,Wednesday,Murder,Ojota,Ikoyi-Obalende,LCDA,Eti-Osa,22.123868,-24.567706,Sunny,0,Morning
eb7607c9-b08a-4895-94ff-a66675c8e90d,2024-02-28 06:27:02,Wednesday,Burglary,Lekki,Eti-Osa East,LCDA,Eti-Osa,-43.8631445,151.853473,Stormy,0,Morning
6f887f28-3e49-4d09-9b19-d8b8d8302081,2024-03-28 01:45:22,Thursday,Murder,Ajah,Agboyi-Ketu,LCDA,Kosofe,-66.342815,54.457851,Stormy,0,Morning
4f6e274b-deda-4027-a550-f74a1422373f,2024-09-20 09:41:22,Friday,Kidnapping,Victoria Island,Coker-Aguda,LCDA,Surulere,17.494928,101.300250,Sunny,0,Morning
138d994c-2b0a-4edd-8774-44cb5543fc3c,2025-01-20 07:08:33,Monday,Fraud,Surulere,Mosan-Okunola,LCDA,Alimosho,1.137403,-61.044407,Rainy,0,Morning
e7ea8d5a-31a3-4c4d-828c-37e787d5b7be,2024-07-21 12:25:52,Sunday,Robbery,Ikorodu,Oshodi-Isolo,LGA,Oshodi-Isolo,79.979952,-118.782414,Sunny,0,Afternoon
a53bc024-d1a6-4d87-b54e-2019ba35844e,2025-02-12 22:16:33,Wednesday,Theft,Ajah,Oriade,LCDA,Amuwo-Odofin,3.7847095,8.495233,Sunny,0,Night
328067a1-4187-422b-a57d-5e521a5165ca,2025-03-15 01:43:26,Saturday,Burglary,Ikorodu,Coker-Aguda,LCDA,Surulere,-50.354812,-53.154128,Rainy,0,Morning
134a5a2f-a7cf-405c-8257-cf73c29d782b,2023-11-02 18:35:21,Thursday,Fraud,Ikeja,Ibeju-Lekki,LGA,Ibeju-Lekki,71.7052465,-97.928659,Stormy,0,Evening
c2874f06-9050-47ef-8123-5c9176c5a0dc,2023-11-05 14:34:34,Sunday,Murder,Ajah,Otun-Akute,LCDA,Alimosho,78.563715,85.277059,Clear,0,Afternoon
9fe0a8c7-fc8d-4b93-a2a2-e91fa49b1cd9,2024-09-13 02:24:04,Friday,Burglary,Epe,Epe,LGA,Epe,30.502087,123.059219,Stormy,1,Morning
780b3657-117b-455b-b094-4bdb26a524e3,2024-02-27 01:22:16,Tuesday,Burglary,Ikeja,Olorunda,LCDA,Badagry,78.367390,-10.274222,Rainy,0,Morning
0e614bcd-9767-4900-8651-0367cbdc4318,2024-05-29 11:41:19,Wednesday,Murder,Lekki,Apapa,LGA,Apapa,79.486152,-17.424518,Sunny,0,Morning
09a0a0f6-73b0-4091-b634-c1694f76e388,2024-03-20 09:00:41,Wednesday,Theft,Agege,Agboyi-Ketu,LCDA,Kosofe,46.1872085,-140.169193,Stormy,0,Morning
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,2023-08-04 04:50:25,Friday,Murder,Ikorodu,Itire-Ikate,LCDA,Surulere,8.982245,-25.876691,Clear,0,Morning
7674456f-626d-419d-81cf-325298159d6c,2025-04-15 08:09:25,Tuesday,Burglary,Ajah,Akinyele,LCDA,Alimosho,-65.7612165,150.180112,Stormy,0,Morning
925817b7-cf50-4889-a8b7-7f7b7321bf6b,2024-09-13 18:27:26,Friday,Murder,Ajah,Isolo,LCDA,Oshodi-Isolo,58.7981665,-157.976099,Sunny,0,Evening
269ed4c9-8059-4b93-b9c2-d2e49ae1a991,2024-11-08 07:27:50,Friday,Robbery,Victoria Island,Alimosho,LGA,Alimosho,-39.469853,-7.381633,Stormy,0,Morning
57eb89b1-d65e-49dd-a62d-2d06cf9b8558,2023-08-08 01:44:32,Tuesday,Assault,Surulere,Isolo,LCDA,Oshodi-Isolo,30.9363775,-124.432853,Cloudy,1,Morning
3f6c21f7-0a05-47f0-ac2c-d22ba56895c6,2024-12-26 20:08:24,Thursday,Murder,Yaba,Eredo,LCDA,Epe,-67.363072,90.877683,Clear,0,Night
28a39779-9c1c-4517-85d2-d0a686295b5d,2024-12-21 15:21:27,Saturday,Theft,Yaba,Eti-Osa East,LCDA,Eti-Osa,27.509841,55.912778,Rainy,0,Afternoon
569f3ab3-c643-4300-a8a5-1c68632dbb5e,2024-03-29 15:52:57,Friday,Robbery,Agege,Festac,LCDA,Amuwo-Odofin,10.0866915,-28.122665,Clear,0,Afternoon
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,2024-11-29 07:54:13,Friday,Kidnapping,Ajah,Ojodu,LCDA,Ikeja,70.4937655,-151.886479,Clear,0,Morning
48bddb3e-62f5-4f2b-adaa-44ca8ed6ad5e,2023-08-11 05:01:08,Friday,Assault,Ajah,Bariga,LCDA,Somolu,-1.4993105,-129.262508,Sunny,0,Morning
14dd5061-5557-46f8-a67e-ddcedf8f4197,2024-01-02 17:52:29,Tuesday,Fraud,Surulere,Ijede,LCDA,Ikorodu,86.245078,143.572534,Sunny,0,Evening
f7baf55e-4f6b-48c8-998d-daeceaafe543,2024-09-15 15:23:05,Sunday,Robbery,Lekki,Ikeja,LGA,Ikeja,88.1370185,-104.071217,Rainy,0,Afternoon
f020e992-b576-455e-9854-9f222102f9c9,2024-11-11 14:04:45,Monday,Fraud,Ojota,Otun-Akute,LCDA,Alimosho,87.7405535,30.430840,Sunny,0,Afternoon
54170a17-caaa-4bbe-a4bb-f962606e0e1c,2023-08-25 19:36:35,Friday,Assault,Surulere,Igando-Ikotun,LCDA,Alimosho,-6.8972455,120.069001,Stormy,0,Evening
bd20563b-f275-45f3-9436-a7a8b3ecb951,2025-03-13 15:11:46,Thursday,Burglary,Surulere,Iba,LCDA,Ojo,-55.695624,179.766002,Cloudy,0,Afternoon
822c4d32-6c64-4c15-aba3-01cba561e1e9,2024-12-04 09:23:03,Wednesday,Murder,Agege,Lagos Island East,LCDA,Lagos Island,51.3026365,-129.827821,Clear,1,Morning
36d55494-f37f-450d-ae25-b5ee4f11d8dc,2024-03-28 01:17:51,Thursday,Theft,Epe,Festac,LCDA,Amuwo-Odofin,-85.106277,14.668141,Cloudy,0,Morning
27aa7cbc-2337-4bbc-bffe-77c839feb99c,2024-03-12 10:41:08,Tuesday,Burglary,Victoria Island,Ikeja,LGA,Ikeja,40.5323565,-76.917975,Clear,0,Morning
d5ca69ab-8a2e-4a93-8558-0bb281f7f3fb,2023-08-19 22:47:40,Saturday,Theft,Ajah,Ikoyi-Obalende,LCDA,Eti-Osa,-10.5989135,-125.700467,Cloudy,0,Night
c42cbc39-e05b-46c5-9636-3094a97431db,2025-01-14 17:39:18,Tuesday,Burglary,Ikorodu,Mosan-Okunola,LCDA,Alimosho,51.339759,-159.734472,Cloudy,0,Evening
2e4bebc4-2989-4880-a77d-1be96070b6a1,2024-10-13 01:16:28,Sunday,Murder,Agege,Kosofe,LGA,Kosofe,-54.8217905,140.644243,Sunny,0,Morning
692e07b6-0b2f-4d5c-b00b-5d5fb89f72f3,2025-03-27 17:43:41,Thursday,Burglary,Epe,Epe,LGA,Epe,77.7024955,-91.126838,Rainy,0,Evening
bfa016c2-c09c-4506-88f1-096d9c4ffb46,2024-03-29 23:21:58,Friday,Kidnapping,Ojota,Ayobo-Ipaja,LCDA,Alimosho,-26.2384735,58.477365,Stormy,0,Night
f7315749-4f39-49a8-bd3a-258288b4f474,2025-02-18 19:25:50,Tuesday,Kidnapping,Agege,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,30.5081825,-54.370626,Sunny,0,Evening
92070158-f277-4f63-ada5-84175e2ad32d,2025-03-10 02:10:28,Monday,Fraud,Ikeja,Ikosi-Isheri,LCDA,Kosofe,35.900416,-75.838358,Clear,0,Morning
87079ad4-80be-4e35-a1c2-645ac7332304,2024-05-28 05:39:50,Tuesday,Murder,Epe,Yaba,LCDA,Lagos Mainland,33.931274,-28.724956,Cloudy,0,Morning
df7d0dd7-236e-4608-9acb-394acd1f5318,2024-05-11 04:44:11,Saturday,Assault,Surulere,Imota,LCDA,Ikorodu,-46.4978405,-72.788097,Cloudy,0,Morning
8df661da-5f07-41a5-9fc6-20ce7b07fd31,2024-01-01 04:43:50,Monday,Theft,Surulere,Iru-Victoria Island,LCDA,Eti-Osa,-75.9930915,164.230372,Cloudy,0,Morning
1578d709-48f9-43d0-9fea-e1e0d9e604b3,2025-06-15 16:49:38,Sunday,Theft,Lekki,Isolo,LCDA,Oshodi-Isolo,-62.461280,96.976742,Clear,0,Afternoon
25b8a42f-836b-45c7-a7c2-25da73069588,2025-02-02 17:51:42,Sunday,Robbery,Ikeja,Surulere,LGA,Surulere,-46.9664845,-33.546287,Sunny,0,Evening
d11376e0-38d7-4b9a-a916-da57f24823ab,2025-03-27 12:10:00,Thursday,Robbery,Ojota,Bariga,LCDA,Somolu,27.433147,-130.761653,Rainy,0,Afternoon
808389c8-657e-41c9-8da2-3e5c6a36af18,2024-06-05 09:58:05,Wednesday,Assault,Agege,Agbado/Oke-Odo,LCDA,Alimosho,3.841028,-165.681550,Sunny,0,Morning
397b5f51-5ffa-46ef-94e4-180cfe9936a3,2024-04-06 11:28:49,Saturday,Kidnapping,Surulere,Ibeju-Lekki,LGA,Ibeju-Lekki,-26.708806,27.321354,Stormy,0,Morning
55d596af-a663-42cd-b6f6-dbf1d6d441cc,2023-07-12 21:47:13,Wednesday,Murder,Victoria Island,Igbogbo/Bayeku,LCDA,Ikorodu,-4.453682,-126.805153,Cloudy,0,Night
d46b415d-eada-49a3-8970-ed9a09ce3cfb,2025-02-24 16:44:14,Monday,Murder,Lekki,Lagos Island,LGA,Lagos Island,-50.795188,-106.126781,Sunny,0,Afternoon
e7e646c7-0158-4463-9d87-76a072d78bdd,2024-06-21 23:31:52,Friday,Murder,Agege,Oriade,LCDA,Amuwo-Odofin,-52.743121,71.851583,Cloudy,0,Night
8c7e6f42-2646-4af9-95c0-244d3735262d,2023-08-21 13:12:30,Monday,Assault,Yaba,Iba,LCDA,Ojo,-84.898683,-42.601888,Clear,0,Afternoon
49c10669-c6b3-4fe6-9c76-bdf66c5a6c93,2025-06-20 07:24:54,Friday,Murder,Surulere,Otun-Akute,LCDA,Alimosho,73.445007,103.345168,Sunny,0,Morning
a3925731-6b79-4fcc-bd0a-5f0c0c394ec7,2023-12-22 14:16:04,Friday,Murder,Victoria Island,Bariga,LCDA,Somolu,-9.1603405,-114.583168,Clear,0,Afternoon
e7b7b4c6-d631-4a80-9c61-2ec210142131,2025-02-26 15:41:06,Wednesday,Fraud,Ikorodu,Agege,LGA,Agege,77.1844385,65.411006,Cloudy,0,Afternoon
93364f7e-83ef-49f3-a1c7-cc8a04351b64,2024-07-13 05:49:30,Saturday,Theft,Yaba,Iba,LCDA,Ojo,70.1859165,107.791686,Cloudy,0,Morning
5a5226e6-9d64-4932-8066-853d6de299a1,2023-12-25 22:23:12,Monday,Murder,Agege,Ikoyi-Obalende,LCDA,Eti-Osa,-51.4588845,-23.624543,Sunny,0,Night
15eacbcf-ab10-41ce-aa14-3cd82ff3cde4,2023-12-24 20:46:31,Sunday,Burglary,Ajah,Epe,LGA,Epe,63.186375,43.643027,Rainy,0,Night
81e03a5e-8b48-4496-86ab-d4e7f4124360,2024-07-31 14:47:32,Wednesday,Kidnapping,Ikeja,Iru-Victoria Island,LCDA,Eti-Osa,6.798834,-143.664941,Stormy,0,Afternoon
785ac5d0-df92-4621-a3f4-c69d0534a101,2025-02-20 20:07:17,Thursday,Theft,Ojota,Oshodi-Isolo,LGA,Oshodi-Isolo,46.263901,117.508067,Clear,0,Night
bf5023f4-40ef-4935-9f90-bed6fb25664d,2023-07-24 19:52:24,Monday,Theft,Epe,Mosan-Okunola,LCDA,Alimosho,80.6365785,27.705324,Cloudy,0,Evening
a837fe68-bba2-45ca-bdba-6da85844f9fc,2023-07-03 15:06:36,Monday,Robbery,Ikorodu,Eti-Osa,LGA,Eti-Osa,5.856656,-143.729240,Rainy,0,Afternoon
2227219f-551f-4086-81b5-b5cabc3536df,2024-10-20 23:53:30,Sunday,Robbery,Ikeja,Surulere,LGA,Surulere,-62.1729425,132.406967,Sunny,0,Night
2cd2a404-a48e-40f1-9042-1dfa56ab087a,2023-07-25 10:48:36,Tuesday,Assault,Yaba,Somolu,LGA,Somolu,4.5695545,113.138896,Stormy,0,Morning
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,2025-03-26 23:48:22,Wednesday,Theft,Ikorodu,Iba,LCDA,Ojo,34.7212585,76.909467,Cloudy,1,Night
ca862225-0b36-4356-b39b-77a84b1f0d7b,2023-08-09 00:36:44,Wednesday,Theft,Victoria Island,Egbe-Idimu,LCDA,Alimosho,32.857426,-160.144478,Stormy,0,Morning
65f202f9-83f0-4dc7-8f61-2217eef16694,2023-11-22 22:43:12,Wednesday,Theft,Lekki,Ijanikin,LCDA,Ojo,-78.7509595,-10.565787,Sunny,0,Night
a59b457f-c0d7-4c73-895f-fa8140d92bce,2025-03-15 08:36:14,Saturday,Fraud,Yaba,Yaba,LCDA,Lagos Mainland,55.7686925,74.154564,Sunny,0,Morning
dda4f4a7-0c3c-4284-87e5-3bbbdcb51c53,2023-11-16 10:45:33,Thursday,Theft,Ikorodu,Lagos Mainland,LGA,Lagos Mainland,-13.1976915,11.649051,Clear,0,Morning
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,2024-11-11 08:03:06,Monday,Burglary,Ajah,Mushin,LGA,Mushin,-0.8996455,-33.317949,Sunny,0,Morning
56cb1ab0-62fb-46d7-b4db-ca07e506f670,2025-05-11 21:33:48,Sunday,Robbery,Surulere,Akinyele,LCDA,Alimosho,17.3800275,56.081807,Cloudy,1,Night
84ef4324-cc1b-4157-ac9f-9c545e0a72ab,2023-11-13 02:51:30,Monday,Robbery,Ajah,Ikorodu North,LCDA,Ikorodu,43.1985395,87.105836,Cloudy,0,Morning
febec0db-9a3a-4103-ae3c-453214348f62,2024-01-14 04:22:01,Sunday,Robbery,Ikorodu,Lagos Mainland,LGA,Lagos Mainland,-67.8241425,47.901521,Rainy,1,Morning
147f6570-1a43-4b54-923a-e9934b3446bc,2025-03-20 17:53:08,Thursday,Theft,Epe,Badagry,LGA,Badagry,-41.559082,112.849337,Rainy,1,Evening
b7b8c1a5-9a45-493d-b227-890e4e76833a,2024-03-01 17:12:11,Friday,Murder,Ojota,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,87.414153,-21.279509,Clear,0,Evening
ba108217-0ad7-49a2-b277-16ec59fefbbc,2024-05-16 23:42:44,Thursday,Murder,Ajah,Somolu,LGA,Somolu,-45.266636,58.321498,Rainy,0,Night
a3b442bd-4649-4296-af58-42c3ff86cc31,2025-04-26 19:00:05,Saturday,Murder,Ojota,Mushin,LGA,Mushin,4.639419,150.095874,Clear,0,Evening
5d01f55f-67fd-44c4-a334-058aabd2b512,2025-02-24 18:32:56,Monday,Assault,Victoria Island,Mushin,LGA,Mushin,-74.603061,-139.712581,Stormy,0,Evening
ad973b67-9b89-45cb-9942-644c248d31ec,2024-07-23 12:56:58,Tuesday,Murder,Surulere,Agboyi-Ketu,LCDA,Kosofe,-47.0538915,-163.281506,Rainy,0,Afternoon
c74cc890-3c6a-4174-9136-34a520509c62,2025-02-16 21:02:37,Sunday,Murder,Ojota,Agege,LGA,Agege,27.621122,-161.317446,Cloudy,0,Night
084a6780-9136-41f8-b310-46dc6202bee6,2024-11-03 03:02:26,Sunday,Kidnapping,Lekki,Ibeju-Lekki,LGA,Ibeju-Lekki,8.335550,14.428115,Stormy,0,Morning
71a6014c-5f3c-44dc-9ef7-87b8f2e6195f,2024-10-03 00:07:05,Thursday,Assault,Lekki,Eti-Osa,LGA,Eti-Osa,-48.8117565,61.550338,Clear,0,Morning
65e58f34-5df0-4e8c-878a-aed9233ffc82,2025-02-02 17:15:31,Sunday,Fraud,Ikeja,Ayobo-Ipaja,LCDA,Alimosho,-69.361225,128.121909,Rainy,0,Evening
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,2024-02-20 04:54:08,Tuesday,Kidnapping,Ajah,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,84.3651335,-30.379569,Rainy,0,Morning
8fc9c86b-e9dd-4bf5-a311-9aca848af440,2025-01-12 10:18:23,Sunday,Fraud,Ikeja,Ibeju-Lekki,LGA,Ibeju-Lekki,-40.058108,87.922187,Sunny,0,Morning
ff11c8ba-36ee-4640-b23e-f466b43bd27f,2023-09-20 11:33:25,Wednesday,Burglary,Yaba,Oriade,LCDA,Amuwo-Odofin,-19.729860,-40.257996,Clear,0,Morning
da52d2ee-22bf-48f5-9f65-2a87333ee344,2024-10-08 06:33:01,Tuesday,Fraud,Epe,Oto-Awori,LCDA,Ojo,-13.3410415,83.711096,Cloudy,0,Morning
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,2023-08-17 12:45:47,Thursday,Fraud,Ojota,Epe,LGA,Epe,31.3442855,-87.305823,Sunny,0,Afternoon
8ccc9cea-109f-48ee-b5a4-720058f0dd23,2023-08-28 04:52:15,Monday,Theft,Surulere,Iru-Victoria Island,LCDA,Eti-Osa,-4.2113115,178.543756,Clear,0,Morning
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,2024-08-15 03:08:23,Thursday,Theft,Victoria Island,Surulere,LGA,Surulere,-12.056470,-18.961986,Sunny,0,Morning
3967e60a-823d-4107-9c8a-c066cb2fafa3,2025-06-10 06:54:49,Tuesday,Murder,Ikeja,Amuwo-Odofin,LGA,Amuwo-Odofin,81.1812965,-86.535601,Sunny,0,Morning
06ba8cd3-7e78-48c9-8a55-e38b3c9abe10,2023-09-23 06:41:35,Saturday,Burglary,Ikorodu,Eredo,LCDA,Epe,-36.0497435,-105.441048,Clear,0,Morning
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2024-03-27 07:55:54,Wednesday,Kidnapping,Epe,Apapa,LGA,Apapa,58.7189975,127.239093,Clear,0,Morning
4f2dad3f-10d4-4e39-9612-37c9e25df9a8,2024-08-22 11:46:38,Thursday,Assault,Ojota,Ifako-Ijaiye,LGA,Ifako-Ijaiye,-55.164802,148.537272,Clear,0,Morning
d2c65ee4-68d0-42a8-84e7-f7dd6929de73,2024-04-25 06:34:22,Thursday,Fraud,Agege,Iru-Victoria Island,LCDA,Eti-Osa,38.4906865,102.230707,Stormy,0,Morning
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,2024-09-09 13:15:19,Monday,Fraud,Ajah,Coker-Aguda,LCDA,Surulere,-70.202694,-112.715698,Stormy,0,Afternoon
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,2024-06-04 12:27:56,Tuesday,Fraud,Agege,Iba,LCDA,Ojo,35.046147,97.755542,Stormy,1,Afternoon
f75d1e3c-c48d-4650-ae95-22d696792482,2025-02-16 01:29:17,Sunday,Murder,Ikorodu,Epe,LGA,Epe,57.989390,163.486748,Clear,0,Morning
d4d60735-0e2f-4958-9e43-1e06e9247069,2023-09-29 05:40:54,Friday,Burglary,Victoria Island,Olorunda,LCDA,Badagry,26.1300865,89.972938,Rainy,0,Morning
5299e505-2976-4ab2-aa26-f7704ddb1b36,2023-09-25 10:51:50,Monday,Burglary,Epe,Ijanikin,LCDA,Ojo,49.0769825,-97.850447,Rainy,0,Morning
e519dd7e-84d6-4c4f-b0df-1684f28e4122,2025-06-16 01:06:33,Monday,Burglary,Ajah,Onigbongbo,LCDA,Ikeja,-29.475781,5.769726,Sunny,0,Morning
8d03f17a-f4d3-45c1-a293-19fa3240d7a1,2024-01-27 15:22:38,Saturday,Kidnapping,Ikorodu,Olorunda,LCDA,Badagry,-68.8312055,-45.457297,Clear,1,Afternoon
17eaec83-8892-442f-9d4b-2bf94d85e9c7,2024-01-20 04:28:16,Saturday,Kidnapping,Ikorodu,Agbado/Oke-Odo,LCDA,Alimosho,-56.399856,155.556324,Cloudy,0,Morning
27794685-94a5-4fde-b10d-27c89780c215,2024-07-15 08:58:31,Monday,Robbery,Lekki,Lekki,LCDA,Eti-Osa,82.063753,-89.464291,Sunny,0,Morning
566e3cbe-9aea-422f-a6e9-87cab87b6384,2023-10-31 23:44:38,Tuesday,Robbery,Yaba,Yaba,LCDA,Lagos Mainland,86.8272585,155.264709,Clear,0,Night
14cb0564-0743-4c3b-9d20-c3bfd342af08,2025-04-05 10:13:50,Saturday,Murder,Ikorodu,Epe,LGA,Epe,61.295064,-157.883978,Cloudy,0,Morning
c4576cc3-35f7-49bc-a6b0-745843c07d43,2023-07-26 07:48:08,Wednesday,Fraud,Lekki,Ikorodu West,LCDA,Ikorodu,82.1889245,129.651698,Clear,0,Morning
e3954cb1-7f7f-4c0a-87c0-d116a394ed54,2024-09-07 09:44:36,Saturday,Theft,Victoria Island,Ikorodu West,LCDA,Ikorodu,21.8266625,151.844433,Cloudy,1,Morning
7ba24588-4d56-4a3d-b4e7-069aa4540937,2024-10-20 03:31:03,Sunday,Murder,Yaba,Egbe-Idimu,LCDA,Alimosho,56.452340,-24.483714,Cloudy,0,Morning
0f5675f8-b048-4aa1-92ae-5c22741b77f5,2023-12-28 05:11:17,Thursday,Kidnapping,Ikorodu,Otun-Akute,LCDA,Alimosho,19.009632,-20.316406,Clear,0,Morning
5716dc2e-343a-4a2a-b6e5-ae787bf7e1d3,2023-10-21 19:09:58,Saturday,Robbery,Ojota,Surulere,LGA,Surulere,28.0057025,43.135225,Cloudy,0,Evening
bbf483ce-51be-480e-b7e6-a14cdc8a4922,2024-10-04 05:18:00,Friday,Assault,Ojota,Igbogbo/Bayeku,LCDA,Ikorodu,-51.434230,-12.183551,Rainy,0,Morning
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,2025-04-19 14:23:10,Saturday,Kidnapping,Epe,Oshodi-Isolo,LGA,Oshodi-Isolo,2.7097025,34.059350,Clear,0,Afternoon
44790612-1f5d-488f-b76a-bf093de28859,2024-08-30 06:16:14,Friday,Murder,Victoria Island,Bariga,LCDA,Somolu,-61.4964665,-8.675961,Clear,0,Morning
f204be89-4a4b-4563-8cf4-77ef18c8a616,2024-06-04 05:24:36,Tuesday,Murder,Agege,Ikosi-Isheri,LCDA,Kosofe,-23.4497815,-104.366893,Rainy,1,Morning
e6fdd7af-dd84-4acc-b672-94643f8ea40a,2024-04-14 09:24:17,Sunday,Murder,Ikorodu,Akinyele,LCDA,Alimosho,75.189124,44.484380,Stormy,0,Morning
c35bec2c-3098-47b2-900e-15c0b89bdf7f,2023-10-23 01:21:01,Monday,Robbery,Ojota,Iru-Victoria Island,LCDA,Eti-Osa,-2.1046175,130.143366,Stormy,0,Morning
4efc8248-e10b-4a47-bfae-b7487781321e,2023-10-22 18:41:27,Sunday,Robbery,Ojota,Lagos Island East,LCDA,Lagos Island,43.752136,96.340793,Cloudy,1,Evening
750d112e-8164-4eec-a4ab-851bf1fac6e7,2024-07-11 07:59:13,Thursday,Kidnapping,Lekki,Lagos Mainland,LGA,Lagos Mainland,-83.778659,-131.655264,Cloudy,1,Morning
4806f804-0cf0-474c-8c74-dc0f5a575539,2023-12-24 23:50:24,Sunday,Murder,Ajah,Agege,LGA,Agege,-32.247610,133.180485,Rainy,0,Night
896490ab-4926-4e5f-b878-6140ac2a4f71,2024-07-09 09:49:46,Tuesday,Robbery,Lekki,Ikosi-Isheri,LCDA,Kosofe,70.3952235,171.253182,Sunny,0,Morning
ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66,2023-06-27 08:46:15,Tuesday,Robbery,Lekki,Oriade,LCDA,Amuwo-Odofin,-61.143972,51.352585,Clear,0,Morning
91fdfa4f-0d18-4b95-a68c-84770b95017c,2024-03-31 02:55:20,Sunday,Burglary,Victoria Island,Mushin,LGA,Mushin,18.2476915,16.461120,Sunny,0,Morning
62e7c1a6-12d2-4a06-89e1-cd138da00495,2024-08-30 09:21:30,Friday,Kidnapping,Epe,Agboyi-Ketu,LCDA,Kosofe,-37.7476155,14.628469,Rainy,0,Morning
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,2024-07-16 16:20:14,Tuesday,Murder,Agege,Olorunda,LCDA,Badagry,30.891082,115.202279,Cloudy,0,Afternoon
64d6dfbf-18c0-4e2b-b99f-070420f0156a,2024-11-30 11:52:58,Saturday,Robbery,Ojota,Imota,LCDA,Ikorodu,74.025645,-116.213819,Clear,0,Morning
24eeb4a6-c145-45c7-9d98-6115f05eeefe,2024-04-05 21:15:15,Friday,Robbery,Lekki,Ikeja,LGA,Ikeja,1.022516,119.483685,Stormy,0,Night
0b990034-0a4e-4552-8005-1b1066c14dca,2023-11-22 15:02:27,Wednesday,Theft,Yaba,Lagos Mainland,LGA,Lagos Mainland,71.7224175,93.333068,Sunny,0,Afternoon
74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,2023-07-21 05:44:31,Friday,Burglary,Ikorodu,Igando-Ikotun,LCDA,Alimosho,-53.2145795,-1.200133,Stormy,0,Morning
9cf20859-ee6e-4e72-93f5-91dc23c8afdb,2023-10-14 16:47:17,Saturday,Murder,Ikorodu,Lagos Mainland,LGA,Lagos Mainland,72.741818,96.760034,Rainy,0,Afternoon
d7b4c294-bd44-489d-9dd2-f9defd98fe33,2024-02-23 10:09:47,Friday,Burglary,Victoria Island,Eti-Osa,LGA,Eti-Osa,-46.3786895,30.965885,Cloudy,0,Morning
88476c56-827c-4f8c-940a-c5e981df6517,2024-02-08 10:27:55,Thursday,Burglary,Yaba,Ojo,LGA,Ojo,69.376748,0.589122,Stormy,0,Morning
5e4cb287-0442-41db-90d4-ea6779928faa,2024-07-05 11:44:11,Friday,Robbery,Victoria Island,Lagos Island East,LCDA,Lagos Island,61.1088305,-19.051165,Cloudy,0,Morning
